_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1__left_side,question1__right_side,question2__left_side,question2__right_side,question3__left_side,question3__right_side,seeside,group,image_url,question1,question1__left_side_gold,question1__right_side_gold,question2,question2__left_side_gold,question2__right_side_gold,question3,question3__left_side_gold,question3__right_side_gold,seeside_gold,step1,step2,step3,survey,tip1,tip2,tip3
811877042,10/26/2015 08:49:50,true,1782253686,true,10/26/2015 08:47:52,false,clixsense,1.0,27558670,ITA,09,Vimercate,82.90.51.121,2,2,2,2,3,2,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/26/2015 14:35:34,true,1782437265,,10/26/2015 14:34:21,false,gifthunterclub,0.8889,32455358,VEN,"","",190.73.185.48,4,4,4,4,4,4,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/26/2015 15:10:35,true,1782464854,true,10/26/2015 15:04:18,false,neodev,1.0,33654691,VEN,"","",201.249.186.169,5,5,4,4,4,4,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/26/2015 15:51:55,true,1782498139,true,10/26/2015 15:46:16,false,superrewards,1.0,30951785,SAU,10,Riyadh,94.96.76.251,,5,,5,,5,Right,3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/26/2015 19:06:50,true,1782812225,true,10/26/2015 18:58:11,false,inboxpounds,1.0,27836433,GBR,B7,Bristol,90.222.93.62,4,4,5,4,3,2,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/26/2015 21:49:59,true,1782945180,true,10/26/2015 21:46:24,false,clixsense,1.0,30487713,SRB,00,Belgrade,79.101.65.222,,4,,3,,2,Right,3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 00:19:16,true,1783071753,,10/27/2015 00:15:36,false,clixsense,1.0,12033857,PHL,F2,Quezon City,121.58.201.146,4,4,4,4,4,4,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 03:58:53,true,1783210894,true,10/27/2015 03:52:50,false,neodev,1.0,21091177,VEN,"","",186.91.50.20,,4,,2,,2,Right,3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 04:13:59,true,1783216220,true,10/27/2015 04:06:30,false,neodev,1.0,21716401,IND,"","",117.241.81.12,4,4,2,3,3,3,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 05:43:38,true,1783250867,true,10/27/2015 05:34:56,false,neodev,1.0,32304461,VEN,"","",190.198.16.247,5,5,2,2,4,4,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 07:00:10,true,1783282412,true,10/27/2015 06:55:28,false,neodev,0.75,33901894,ARG,01,Beccar,190.16.147.196,5,5,5,5,3,2,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 10:39:00,true,1783392110,true,10/27/2015 10:34:34,false,clixsense,1.0,33710096,SRB,"","",178.149.129.70,,5,,3,,5,Right,3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 10:40:19,true,1783392337,true,10/27/2015 10:37:22,false,clixsense,1.0,31793798,BIH,01,Zenica,37.203.73.197,4,,3,,3,,left,3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 10:42:21,true,1783392773,true,10/27/2015 10:33:51,false,neodev,1.0,33883744,ITA,06,Sesto Al Reghena,93.37.244.105,5,5,5,4,4,4,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 11:59:01,true,1783417395,,10/27/2015 11:49:37,false,clixsense,0.75,34710745,DEU,11,Cottbus,145.228.168.102,4,4,3,3,3,3,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 12:37:21,true,1783431089,true,10/27/2015 12:29:22,false,neodev,1.0,29043973,BRA,"","",187.180.194.167,5,5,4,4,4,4,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 12:38:43,true,1783431643,true,10/27/2015 12:34:02,false,clixsense,1.0,30165349,HUN,05,Budapest,176.63.197.39,4,,3,,3,,left,3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 15:05:51,true,1783489548,,10/27/2015 15:01:21,false,neodev,0.8,34004473,ESP,"","",47.61.236.215,4,4,4,4,4,4,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 16:17:07,true,1783520276,,10/27/2015 16:12:42,false,neodev,1.0,34817474,BRA,23,Parobé,187.54.153.118,4,4,4,4,3,4,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
811877042,10/27/2015 17:40:25,true,1783579358,true,10/27/2015 17:23:00,false,clixsense,1.0,30909516,TUR,20,Denizli,88.251.165.45,5,5,5,5,5,4,"left
Right",3,https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__511_90.jpg,Rate the debris condition of pavement on a 1-5 scale on each side of the street,"3
4","3
4",Rate the pavement condition on a 1–5 scale on each side of the street,"3
4","3
4",Rate the condition of landscape elements on a 1-5 scale on each side of the street,"3
4","2
3
4","left
Right",Debris Condition,Pavement Condition,Landscape Condition,,"Take note of dirt, leaves, and trash|Consider a 1 when there is a lot of dirt, leaves and trash|Consider a 5 for a clean place, without dirt, leaves or trash|Consider a 3 as a neutral evaluation, not very negative and not very positive","Take note of visible cracks, discoloration, patches, presence of weeds, etc. Rate the condition of the sidewalk and the street|Consider a 1 when sidewalk and street are full of cracks, when old sidewalk and street are discolored, with patches, when street and sidewalk have a lot weeds|Consider a 5 when there are no cracks, when sidewalk and street are new, without weeds|Consider a 3 as a neutral evaluation, not very negative and not very positive","Landscape elements: tree, bush, visible ground-cover and turf. Add to this the evaluation of buildings condition|Consider upkeep and lack of adequate landscaping|Consider a 1 when the place is poorly maintained|Consider a 5 for a place well maintained (good painting; trees and bushes cut)|Consider a 3 as a neutral evaluation, not very negative and not very positive"
