_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1,your_answer_is,group,image_url,orig_question1,question1_gold,question2,question3,step1,step2,step3,survey,tip1,tip2,tip3,your_answer_is_gold
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063662,11/11/2015 19:54:42,true,1798074443,,11/11/2015 19:51:01,false,clixsense,0.8,31820396,POL,75,Lublin,89.77.20.165,0,1,5,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,Count buildings with identifiers,"1
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063662,11/11/2015 20:52:12,true,1798138872,,11/11/2015 20:47:17,false,clixsense,1.0,26336231,SRB,00,Belgrade,178.222.223.171,1,1,5,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,Count buildings with identifiers,"1
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063662,11/11/2015 22:23:35,true,1798213004,,11/11/2015 22:19:23,false,gifthunterclub,0.9,32333519,VEN,"","",190.73.185.48,1,1,5,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,Count buildings with identifiers,"1
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063662,11/11/2015 22:24:55,true,1798213994,true,11/11/2015 22:23:42,false,elite,1.0,29764965,BIH,01,Sarajevo,77.78.239.127,4,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,Count buildings with identifiers,"1
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063662,11/11/2015 22:34:53,true,1798222800,true,11/11/2015 22:32:10,false,clixsense,0.75,34588902,ITA,"","",78.134.105.121,1,2,5,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,Count buildings with identifiers,"1
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063662,11/12/2015 01:27:54,true,1798361560,,11/12/2015 01:22:25,false,neodev,1.0,34028805,VEN,13,Barquisimeto,200.8.139.111,1,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,Count buildings with identifiers,"1
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063662,11/12/2015 04:13:42,true,1798485317,,11/12/2015 04:10:34,false,neodev,0.75,33384589,VEN,25,Caracas,200.84.44.247,0,1,5,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,Count buildings with identifiers,"1
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063662,11/12/2015 05:51:14,true,1798547589,,11/12/2015 05:45:24,false,cotter,0.7778,31706627,PHL,"","",49.151.35.79,0,1,5,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,Count buildings with identifiers,"1
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063662,11/12/2015 13:36:37,true,1798875124,,11/12/2015 13:35:54,false,cf_internal,1.0,34864111,BRA,17,João Pessoa,179.236.17.203,1,1,5,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,Count buildings with identifiers,"1
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063662,11/12/2015 14:38:14,true,1798914172,,11/12/2015 14:26:53,false,clixsense,0.6,34201742,BRA,15,São João Del Rei,186.194.212.198,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,Count buildings with identifiers,"1
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063662,11/12/2015 15:08:24,true,1798940246,,11/12/2015 15:03:33,false,elite,0.8,30487799,IDN,"","",114.79.32.167,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,Count buildings with identifiers,"1
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063662,11/12/2015 16:35:14,true,1799004069,,11/12/2015 16:34:12,false,neodev,0.9091,31305123,GRC,01,Alexandroúpoli,2.85.136.147,1,1,5,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,Count buildings with identifiers,"1
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063662,11/12/2015 19:44:51,true,1799185806,,11/12/2015 19:44:28,false,cf_internal,1.0,34835246,BRA,17,Campina Grande,150.165.85.232,1,1,5,https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg,Count buildings with identifiers,"1
0",Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"1
0"
811063787,11/10/2015 19:06:27,true,1796433622,,11/10/2015 19:05:28,false,prizerebel,0.8,9974830,ROU,23,Iasi,79.112.66.187,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"0
1
2"
811063787,11/10/2015 19:12:47,true,1796437755,true,11/10/2015 19:10:16,false,clixsense,1.0,9509334,BIH,01,Stup,77.238.212.29,1,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"0
1
2"
811063787,11/10/2015 19:23:18,true,1796445786,true,11/10/2015 19:16:01,false,neodev,0.75,34761522,VEN,"","",186.92.162.186,3,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"0
1
2"
811063787,11/11/2015 04:06:45,true,1797307805,,11/11/2015 04:02:50,false,neodev,1.0,17699343,ESP,56,Pallejá,188.87.196.132,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"0
1
2"
811063787,11/11/2015 18:54:15,true,1798032950,,11/11/2015 18:52:43,false,clixsense,1.0,13693198,PRT,06,Covilhã,2.82.12.108,0,0,5,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"0
1
2"
811063787,11/11/2015 19:44:36,true,1798067084,,11/11/2015 19:43:28,false,hiving,0.8889,33048733,ITA,09,Agrate Brianza,2.230.158.62,0,1,5,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"0
1
2"
811063787,11/11/2015 22:28:17,true,1798216904,true,11/11/2015 22:27:21,false,gifthunterclub,0.9,32333519,VEN,"","",190.73.185.48,0,4,5,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Count buildings with identifiers,0,Count buildings with nonrectangular shapes,,Buildings with identifiers,Buildings with nonrectangular shapes,,,"Identifiers: clear signs or universal symbols that reveal a building’s street-level use. A steeple can identify a church; gas pump, a gas station; tables and chairs, a restaurant; mannequins, a clothing store; and so forth. Words can also identify a lot or building: high school, restaurant, pharmacy, shoe store, café, and brand or franchise names. A name such as “Joe’s” would not work, while “Joe’s Pub” would identify the building|Count buildings with identifiers that are visible from the sidewalk|If the building exists (all walls up) and there is a sign that says “for rent,” “coming soon,” or “space for lease” where the function (land use) is specified, it is identifiable|If you know beyond a reasonable doubt that the building is either vacant or does not serve its specified use, the building is not identifiable ","Buildings with nonrectangular shapes: those that do not have simple rectangular profiles from at least one angle, as seen by the passing pedestrian. Visible pitched roofs, bay windows in the roof or foundation lines, dormers, and so forth qualify buildings as nonrectangular. Signs, awnings, entrances, and porches are not considered in the shape of the building|If you can see more than one rectangle, the building is not rectangular from at least one angle|If there are any structures incorporated into the building that give it a nonrectangular shape, consider the building nonrectangular",,"0
1
2"
