_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,question1,question2__left_side,question2_right_side,question3__left_side,question3_right_side,seeside,group,image_url,orig_question1,question1_gold,question2,question2__left_side_gold,question2_right_side_gold,question3,question3__left_side_gold,question3_right_side_gold,seeside_gold,step1,step2,step3,tip1,tip2,tip3
808377933,10/22/2015 19:22:01,true,1778755892,true,10/22/2015 19:19:35,false,neodev,0.8,31935141,VEN,"","",200.11.192.182,No,4,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
6","1
0",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808377933,10/23/2015 06:18:31,true,1779234110,,10/23/2015 06:10:07,false,clixsense,0.7778,34548583,VEN,"","",186.88.179.181,No,4,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
6","1
0",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/20/2015 13:17:35,true,1775921082,,10/20/2015 13:12:35,false,clixsense,0.8,22544468,RUS,04,Barnaul,109.171.4.5,No,5,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/20/2015 14:05:11,true,1775979337,true,10/20/2015 14:04:04,false,neodev,0.625,11042210,ESP,29,Madrid,80.39.62.201,No,3,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/20/2015 15:09:20,true,1776053459,false,10/20/2015 15:03:20,false,clixsense,0.8,32045192,IDN,08,Surabaya,125.164.53.134,No,3,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/20/2015 15:59:50,true,1776153600,,10/20/2015 15:37:10,false,neodev,0.7,32173405,VEN,13,Barquisimeto,190.142.137.43,No,4,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/20/2015 16:08:15,true,1776171881,false,10/20/2015 16:04:56,false,neodev,0.8,33119802,VEN,"","",190.199.221.3,No,3,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/20/2015 16:29:38,true,1776220799,false,10/20/2015 16:23:21,false,neodev,0.75,29674710,VEN,25,Caracas,186.167.251.220,No,3,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/20/2015 18:49:32,true,1776528277,false,10/20/2015 18:46:54,false,neodev,1.0,22346229,BGR,"","",87.126.43.223,No,4,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/20/2015 19:38:25,true,1776606934,,10/20/2015 19:33:58,false,neodev,0.8,32884854,HUN,15,Pécs,92.249.213.154,No,5,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/21/2015 06:45:44,true,1777195803,false,10/21/2015 06:44:24,false,clixsense,0.7,7604015,ROU,"","",46.97.2.198,No,3,0,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/21/2015 20:09:26,true,1777805702,,10/21/2015 20:02:33,false,neodev,0.6,34089903,VEN,"","",190.206.252.201,No,3,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/21/2015 21:17:49,true,1777869104,,10/21/2015 21:14:34,false,gifthunterclub,0.8,32333519,VEN,"","",190.73.185.48,No,4,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/22/2015 00:03:35,true,1777982847,,10/22/2015 00:00:46,false,neodev,0.6667,25185311,USA,PA,Kutztown,72.92.64.55,No,3,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/22/2015 08:11:00,true,1778232216,,10/22/2015 08:07:10,false,neodev,0.8333,34864941,OMN,06,Muscat,188.135.8.75,No,3,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/22/2015 16:54:21,true,1778620819,,10/22/2015 16:50:57,false,gifthunterclub,0.8,31583992,VEN,"","",201.211.162.129,No,4,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/22/2015 17:08:48,true,1778636321,,10/22/2015 17:04:51,false,neodev,0.8,31935141,VEN,"","",200.11.192.182,No,3,1,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/22/2015 20:02:53,true,1778785739,,10/22/2015 19:41:14,false,clixsense,0.6,27975625,PHL,D9,Pasig City,121.54.44.91,No,5,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
808378293,10/23/2015 06:26:37,true,1779239943,true,10/23/2015 06:23:45,false,clixsense,0.7778,34548583,VEN,"","",186.88.179.181,No,4,4,0,0,"left
Right",8,https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__847__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"4
5
3","1
0
2
3",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
810602449,10/20/2015 15:09:20,true,1776053447,,10/20/2015 15:03:20,false,clixsense,0.8,32045192,IDN,08,Surabaya,125.164.53.134,No,4,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"3
4
5","2
3
4
5",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
810602449,10/20/2015 15:56:02,true,1776145159,true,10/20/2015 15:48:43,false,neodev,0.8,33119802,VEN,"","",190.199.221.3,No,3,2,1,0,"left
Right",8,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"3
4
5","2
3
4
5",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
810602449,10/20/2015 15:59:50,true,1776153602,,10/20/2015 15:37:10,false,neodev,0.7,32173405,VEN,13,Barquisimeto,190.142.137.43,No,4,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"3
4
5","2
3
4
5",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
810602449,10/20/2015 18:28:00,true,1776481594,,10/20/2015 18:24:54,false,elite,0.6,28834224,MEX,32,Morelos,201.166.174.239,No,3,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"3
4
5","2
3
4
5",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
810602449,10/20/2015 18:49:32,true,1776528266,,10/20/2015 18:46:54,false,neodev,1.0,22346229,BGR,"","",87.126.43.223,No,5,4,0,0,"left
Right",8,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"3
4
5","2
3
4
5",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
810602449,10/20/2015 20:27:13,true,1776697633,true,10/20/2015 20:22:36,false,clixsense,0.6,27975625,PHL,D9,Pasig City,121.54.44.94,No,2,3,1,0,"left
Right",8,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"3
4
5","2
3
4
5",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
810602449,10/21/2015 05:58:41,true,1777174555,false,10/21/2015 05:56:08,false,neodev,0.6667,25185311,USA,PA,Kutztown,72.92.64.55,No,6,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"3
4
5","2
3
4
5",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
810602449,10/21/2015 07:37:46,true,1777222388,,10/21/2015 07:32:49,false,neodev,0.75,13759181,BGR,61,Varna,95.42.115.54,No,5,5,0,0,"left
Right",8,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"3
4
5","2
3
4
5",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
810602449,10/21/2015 13:24:15,true,1777461759,false,10/21/2015 13:21:47,false,clixsense,0.8,22544468,RUS,04,Barnaul,109.171.4.5,No,6,5,0,0,"left
Right",8,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"3
4
5","2
3
4
5",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
810602449,10/21/2015 21:14:09,true,1777866642,,10/21/2015 21:11:34,false,neodev,0.8,32884854,HUN,15,Pécs,92.249.213.154,No,3,2,0,0,"left
Right",8,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"3
4
5","2
3
4
5",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
810602449,10/22/2015 06:14:25,true,1778175503,false,10/22/2015 06:12:37,false,clixsense,0.7,7604015,ROU,"","",46.97.2.198,No,6,4,0,0,"left
Right",8,https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg,Is there graffiti in any part of the image?,No,Count street trees on each side of the street and on the median strip (if one is present),"3
4
5","2
3
4
5",Count visible street-level small planters within 10 feet (3.04 meters) of the sidewalk edge on each side of the street,0,0,"left
Right",Grafiti,Street Trees,Small Planters,,"If a median strip exists, consider the number of trees on it on each side counter","Small planters: any potted arrangement of trees, shrubs, or flowers that are smaller than 10 square feet at their base. The planter should be within 10 feet of the sidewalk edge and appear to be permanent (not small enough to be able to be brought inside at the end of the day) but not inground|Count the planter even if the plants are dead because there is the intention of a planter|If the plant is behind a fence, but you can see the planter, it is less than 10 feet from the sidewalk edge, and it is not within an enclosed park or garden, you may count it"
